Country/Region,Code,Region,Income group,Population,date,days_since_outbreak,confirmed,recovered,deaths,confirmed_new,recovered_new,deaths_new,active_new,active,v_t_clean_5ma,confirmed_100k,perc_infected_dn,perc_cfr_dn,confirmed_dn,cfr,cmr
Morocco,MAR,Middle East & North Africa,Lower middle income,36029138.0,2020-04-29,39.0,4321,928,168,69.0,150.0,3.0,-84.0,3225,31.117499999999616,12.0,0.1199307071959368,0.388798889146031,43210,3.8879888914603105,0.00046628925732278135
Morocco,MAR,Middle East & North Africa,Lower middle income,36029138.0,2020-04-30,40.0,4423,984,170,102.0,56.0,2.0,44.0,3269,33.24237999999961,12.0,0.12276174911539654,0.3843545105132263,44230,3.843545105132263,0.00047184031990995737
Morocco,MAR,Middle East & North Africa,Lower middle income,36029138.0,2020-05-01,41.0,4569,1083,171,146.0,99.0,1.0,46.0,3315,34.22649999999961,13.0,0.126814024804035,0.37426132632961256,45690,3.742613263296126,0.0004746158512035453
Morocco,MAR,Middle East & North Africa,Lower middle income,36029138.0,2020-05-02,42.0,4729,1256,173,160.0,173.0,2.0,-15.0,3300,27.939039999999615,13.0,0.13125487487377577,0.3658278705857475,47290,3.6582787058574753,0.00048016691379072123
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-06,1.0,128,0,1,46.0,0.0,1.0,45.0,127,2.2144799999996123,1.0,0.007428202936647178,0.078125,1280,0.78125,5.803283544255609e-06
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-07,2.0,188,0,1,60.0,0.0,0.0,60.0,187,2.3379799999996123,1.0,0.010910173063200542,0.05319148936170213,1880,0.5319148936170213,5.803283544255609e-06
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-08,3.0,265,0,3,77.0,0.0,2.0,75.0,262,2.2601999999996125,2.0,0.015378701392277361,0.11320754716981132,2650,1.1320754716981132,1.7409850632766826e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-09,4.0,321,0,3,56.0,0.0,0.0,56.0,318,2.6803199999996123,2.0,0.0186285401770605,0.09345794392523366,3210,0.9345794392523363,1.7409850632766826e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-10,5.0,382,0,4,61.0,0.0,1.0,60.0,378,3.2933399999996125,2.0,0.02216854313905642,0.10471204188481677,3820,1.0471204188481675,2.3213134177022435e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-11,6.0,503,0,5,121.0,0.0,1.0,120.0,498,3.4849399999996122,3.0,0.02919051622760571,0.09940357852882703,5030,0.9940357852882704,2.901641772127804e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-12,7.0,503,0,5,0.0,0.0,0.0,0.0,498,3.6275599999996118,3.0,0.02919051622760571,0.09940357852882703,5030,0.9940357852882704,2.901641772127804e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-13,8.0,806,0,10,303.0,0.0,5.0,298.0,796,3.5184799999996117,5.0,0.0467744653667002,0.12406947890818859,8060,1.240694789081886,5.803283544255608e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-14,9.0,962,2,12,156.0,2.0,2.0,152.0,948,3.5788399999996114,6.0,0.05582758769573895,0.12474012474012475,9620,1.2474012474012475,6.96394025310673e-05
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-15,10.0,1138,2,20,176.0,0.0,8.0,168.0,1116,3.607119999999612,7.0,0.06604136673362883,0.17574692442882248,11380,1.7574692442882252,0.00011606567088511216
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-16,11.0,1416,2,24,278.0,0.0,4.0,274.0,1390,3.7373599999996125,8.0,0.08217449498665941,0.1694915254237288,14160,1.694915254237288,0.0001392788050621346
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-17,12.0,1711,2,43,295.0,0.0,19.0,276.0,1666,3.965759999999613,10.0,0.09929418144221346,0.2513150204558738,17110,2.5131502045587375,0.00024954119240299115
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-18,13.0,2058,2,58,347.0,0.0,15.0,332.0,1998,4.4210599999996125,12.0,0.1194315753407804,0.28182701652089404,20580,2.818270165208941,0.00033659044556682524
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-19,14.0,2467,2,77,409.0,0.0,19.0,390.0,2388,4.402319999999612,14.0,0.14316700503678584,0.3121199837859749,24670,3.121199837859749,0.00044685283290768187
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-20,15.0,3003,2,107,536.0,0.0,30.0,506.0,2894,4.282399999999613,17.0,0.17427260483399593,0.3563103563103563,30030,3.5631035631035632,0.0006209513392353501
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-21,16.0,3640,2,137,637.0,0.0,30.0,607.0,3501,4.368659999999613,21.0,0.21123952101090412,0.37637362637362637,36400,3.7637362637362637,0.0007950498455630184
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-22,17.0,4217,2,180,577.0,0.0,43.0,534.0,4035,4.578139999999612,24.0,0.244724467061259,0.42684372776855584,42170,4.268437277685559,0.0010445910379660093
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-23,18.0,4764,2,214,547.0,0.0,34.0,513.0,4548,4.963859999999612,28.0,0.27646842804833716,0.4492023509655751,47640,4.492023509655752,0.0012419026784707002
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-24,19.0,5580,3,277,816.0,1.0,63.0,752.0,5300,5.075859999999612,32.0,0.32382322176946293,0.496415770609319,55800,4.964157706093189,0.0016075095417588034
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-25,20.0,6438,4,357,858.0,1.0,80.0,777.0,6077,5.339839999999612,37.0,0.3736153945791761,0.554520037278658,64380,5.54520037278658,0.0020717722252992523
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-26,21.0,7468,6,435,1030.0,2.0,78.0,950.0,7027,5.553179999999612,43.0,0.4333892150850088,0.5824852704874129,74680,5.82485270487413,0.0025244283417511894
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-27,22.0,8647,6,547,1179.0,0.0,112.0,1067.0,8094,5.556759999999612,50.0,0.5018099280717825,0.6325893373424308,86470,6.325893373424309,0.003174396098707818
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-28,23.0,9819,6,640,1172.0,0.0,93.0,1079.0,9173,5.510779999999611,57.0,0.5698244112104581,0.6517975353905694,98190,6.517975353905693,0.003714101468323589
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-29,24.0,10930,253,772,1111.0,247.0,132.0,732.0,9905,5.92709999999961,63.0,0.6342988913871379,0.7063129002744739,109300,7.0631290027447395,0.00448013489616533
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-30,25.0,11817,253,865,887.0,0.0,93.0,794.0,10699,6.734379999999611,69.0,0.6857740164246853,0.731996276550732,118170,7.319962765507319,0.005019840265781101
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-03-31,26.0,12667,253,1040,850.0,0.0,175.0,675.0,11374,7.7958799999996105,74.0,0.7351019265508579,0.8210310254993289,126670,8.21031025499329,0.006035414886025833
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-01,27.0,13696,260,1175,1029.0,7.0,135.0,887.0,12261,8.62493999999961,79.0,0.794817714221248,0.8579147196261683,136960,8.579147196261683,0.006818858164500339
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-02,28.0,14788,260,1341,1092.0,0.0,166.0,926.0,13187,9.34131999999961,86.0,0.8581895705245193,0.9068163375710034,147880,9.068163375710036,0.00778220323284677
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-03,29.0,15821,260,1490,1033.0,0.0,149.0,884.0,14071,10.101059999999611,92.0,0.9181374895366797,0.9417862334871373,158210,9.417862334871375,0.008646892480940856
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-04,30.0,16727,262,1656,906.0,2.0,166.0,738.0,14809,10.813839999999612,97.0,0.9707152384476355,0.9900161415675256,167270,9.900161415675255,0.009610237549287288
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-05,31.0,17953,262,1771,1226.0,0.0,115.0,1111.0,15920,10.777959999999613,104.0,1.0418634947002092,0.9864646577173732,179530,9.864646577173732,0.010277615156876682
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-06,32.0,18926,262,1874,973.0,0.0,103.0,870.0,16790,11.629559999999616,110.0,1.0983294435858164,0.9901722498150692,189260,9.901722498150692,0.01087535336193501
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-07,33.0,19709,272,2108,783.0,10.0,234.0,539.0,17329,13.242059999999615,114.0,1.1437691537373378,1.0695621289766097,197090,10.695621289766096,0.012233321711290822
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-08,34.0,20682,272,2255,973.0,0.0,147.0,826.0,18155,14.065759999999614,120.0,1.200235102622945,1.090320085098153,206820,10.90320085098153,0.013086404392296396
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-09,35.0,21903,278,2403,1221.0,6.0,148.0,1067.0,19222,13.993119999999616,127.0,1.2710931946983057,1.0971099849335708,219030,10.971099849335706,0.013945290356846227
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-10,36.0,23249,287,2520,1346.0,9.0,117.0,1220.0,20442,14.357699999999614,135.0,1.3492053912039865,1.083917587853241,232490,10.83917587853241,0.014624274531524132
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-11,37.0,24571,291,2653,1322.0,4.0,133.0,1185.0,21627,14.237759999999614,143.0,1.4259247996590456,1.0797281347930487,245710,10.797281347930488,0.015396111242910128
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-12,38.0,25746,295,2747,1175.0,4.0,94.0,1077.0,22704,13.785819999999612,149.0,1.494113381304049,1.0669618581527227,257460,10.669618581527228,0.015941619896070153
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-13,39.0,26710,295,2833,964.0,0.0,86.0,878.0,23582,14.680319999999611,155.0,1.550057034670673,1.0606514414077124,267100,10.606514414077123,0.016440702280876136
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-14,40.0,27580,297,2955,870.0,2.0,122.0,746.0,24328,16.588479999999613,160.0,1.6005456015056967,1.0714285714285714,275800,10.714285714285714,0.017148702873275322
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-15,41.0,28316,304,3145,736.0,7.0,190.0,539.0,24867,19.527799999999612,164.0,1.6432577683914178,1.1106794745020483,283160,11.106794745020483,0.01825132674668389
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-16,42.0,29383,311,3327,1067.0,7.0,182.0,878.0,25745,20.768979999999612,171.0,1.7051788038086255,1.1322873770547595,293830,11.322873770547595,0.01930752435173841
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-17,43.0,30619,315,3471,1236.0,4.0,144.0,1088.0,26833,21.16567999999961,178.0,1.7769073884156248,1.1336098500930794,306190,11.336098500930794,0.020143197182111217
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-18,44.0,31766,317,3613,1147.0,2.0,142.0,1003.0,27836,21.16391999999961,184.0,1.8434710506682366,1.1373795882389977,317660,11.373795882389977,0.020967263445395512
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-19,45.0,32838,322,3697,1072.0,5.0,84.0,983.0,28819,21.01575999999961,191.0,1.9056822502626567,1.1258298312930142,328380,11.258298312930142,0.021454739263112983
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-20,46.0,33588,322,3764,750.0,0.0,67.0,683.0,29502,21.89071999999961,195.0,1.9492068768445736,1.1206383232106705,335880,11.206383232106704,0.02184355926057811
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-21,47.0,34317,322,3929,729.0,0.0,165.0,564.0,30066,24.599159999999607,199.0,1.9915128138821971,1.144913599673631,343170,11.449135996736311,0.022801101045380287
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-22,48.0,35032,322,4068,715.0,0.0,139.0,576.0,30642,27.95741999999961,203.0,2.0330062912236246,1.1612240237497147,350320,11.612240237497145,0.023607757458031814
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-23,49.0,35921,322,4192,889.0,0.0,124.0,765.0,31407,29.71969999999961,208.0,2.084597481932057,1.1670053729016452,359210,11.670053729016452,0.02432736461751951
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-24,50.0,36729,322,4304,808.0,0.0,112.0,696.0,32103,31.774899999999604,213.0,2.1314880129696423,1.1718260774864548,367290,11.718260774864548,0.024977332374476136
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-25,51.0,37384,322,4424,655.0,0.0,120.0,535.0,32638,33.4788199999996,217.0,2.169499520184517,1.1833939653327625,373840,11.833939653327628,0.02567372639978681
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-26,52.0,38040,322,4491,656.0,0.0,67.0,589.0,33227,34.991839999999605,221.0,2.2075690602348335,1.1805993690851735,380400,11.805993690851736,0.02606254639725194
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-27,53.0,38440,322,4534,400.0,0.0,43.0,357.0,33584,41.5219799999996,223.0,2.2307821944118555,1.179500520291363,384400,11.795005202913632,0.02631208758965493
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-28,54.0,38612,322,4582,172.0,0.0,48.0,124.0,33708,67.0414399999996,224.0,2.2407638421079756,1.186677716771988,386120,11.86677716771988,0.026590645199779196
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-29,55.0,38998,322,4727,386.0,0.0,145.0,241.0,33949,74.74581999999961,226.0,2.263164516588802,1.2121134417149597,389980,12.121134417149596,0.02743212131369626
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-04-30,56.0,39512,322,4811,514.0,0.0,84.0,430.0,34379,77.49029999999962,229.0,2.292993394006276,1.2176047782952015,395120,12.176047782952013,0.027919597131413728
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-05-01,57.0,39989,322,4909,477.0,0.0,98.0,379.0,34758,81.07345999999963,232.0,2.3206750565123753,1.2275875865863113,399890,12.275875865863112,0.028488318918750782
Netherlands,NLD,Europe & Central Asia,High income,17231624.0,2020-05-02,58.0,40434,322,5003,445.0,0.0,94.0,351.0,35109,80.34743999999962,235.0,2.346499668284313,1.2373250234950783,404340,12.373250234950783,0.02903382757191081
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-22,1.0,102,0,0,50.0,0.0,0.0,50.0,102,2.4903599999996207,2.0,0.021070026853955794,0.0,1020,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-23,2.0,102,0,0,0.0,0.0,0.0,0.0,102,2.4258799999996206,2.0,0.021070026853955794,0.0,1020,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-24,3.0,155,12,0,53.0,12.0,0.0,41.0,143,2.3455999999996204,3.0,0.0320181780623838,0.0,1550,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-25,4.0,205,22,0,50.0,10.0,0.0,40.0,183,2.4228199999996205,4.0,0.04234662259863665,0.0,2050,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-26,5.0,283,27,0,78.0,5.0,0.0,73.0,256,2.3710399999996206,6.0,0.05845899607519108,0.0,2830,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-27,6.0,368,37,0,85.0,10.0,0.0,75.0,331,2.6906199999996203,8.0,0.07601735178682091,0.0,3680,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-28,7.0,451,50,0,83.0,13.0,0.0,70.0,401,3.1637399999996205,9.0,0.09316256971700063,0.0,4510,0.0,0.0
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-29,8.0,514,56,1,63.0,6.0,1.0,56.0,457,3.891419999999621,11.0,0.1061764098326792,0.019455252918287938,5140,0.19455252918287938,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-30,9.0,589,63,1,75.0,7.0,0.0,68.0,525,4.412879999999621,12.0,0.12166907663705845,0.01697792869269949,5890,0.1697792869269949,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-03-31,10.0,647,74,1,58.0,11.0,0.0,47.0,572,5.458159999999621,13.0,0.13365007229911174,0.015455950540958269,6470,0.1545595054095827,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-01,11.0,708,83,1,61.0,9.0,0.0,52.0,624,6.468439999999622,15.0,0.1462507746333402,0.014124293785310734,7080,0.14124293785310735,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-02,12.0,797,92,1,89.0,9.0,0.0,80.0,704,6.957319999999622,16.0,0.16463540590787026,0.012547051442910915,7970,0.12547051442910914,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-03,13.0,868,103,1,71.0,11.0,0.0,60.0,764,7.521499999999622,18.0,0.17930179714934932,0.01152073732718894,8680,0.1152073732718894,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-04,14.0,950,127,1,82.0,24.0,0.0,58.0,822,8.039299999999622,20.0,0.19624044618880396,0.010526315789473684,9500,0.10526315789473684,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-05,15.0,1039,156,1,89.0,29.0,0.0,60.0,882,8.111279999999622,21.0,0.21462507746333404,0.009624639076034648,10390,0.0962463907603465,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-06,16.0,1106,176,1,67.0,20.0,0.0,47.0,929,8.790959999999624,23.0,0.22846519314191285,0.009041591320072333,11060,0.09041591320072333,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-07,17.0,1160,241,1,54.0,65.0,0.0,-11.0,918,10.528199999999623,24.0,0.2396199132410659,0.008620689655172414,11600,0.08620689655172414,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-08,18.0,1210,282,1,50.0,41.0,0.0,9.0,927,12.188679999999625,25.0,0.24994835777731872,0.008264462809917356,12100,0.08264462809917356,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-09,19.0,1239,317,1,29.0,35.0,0.0,-6.0,921,16.506119999999623,26.0,0.2559388556083454,0.008071025020177564,12390,0.08071025020177562,2.065688907250568e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-10,20.0,1283,373,2,44.0,56.0,1.0,-13.0,908,18.930619999999625,27.0,0.26502788680024786,0.01558846453624318,12830,0.1558846453624318,4.131377814501136e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-11,21.0,1312,422,4,29.0,49.0,2.0,-22.0,886,22.914399999999624,27.0,0.27101838463127453,0.03048780487804878,13120,0.3048780487804878,8.262755629002272e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-12,22.0,1330,471,4,18.0,49.0,0.0,-31.0,855,30.179979999999624,27.0,0.2747366246643256,0.03007518796992481,13300,0.30075187969924816,8.262755629002272e-05
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-13,23.0,1349,546,5,19.0,75.0,1.0,-57.0,798,36.668139999999624,28.0,0.27866143358810164,0.037064492216456635,13490,0.37064492216456635,0.0001032844453625284
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-14,24.0,1366,628,9,17.0,82.0,4.0,-69.0,729,41.884719999999625,28.0,0.2821731047304276,0.06588579795021962,13660,0.6588579795021963,0.0001859120016525511
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-15,25.0,1386,728,9,20.0,100.0,0.0,-80.0,649,47.449639999999626,29.0,0.28630448254492874,0.06493506493506493,13860,0.6493506493506493,0.0001859120016525511
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-16,26.0,1401,770,9,15.0,42.0,0.0,-27.0,622,54.125979999999615,29.0,0.2894030159058046,0.06423982869379015,14010,0.6423982869379015,0.0001859120016525511
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-17,27.0,1409,816,11,8.0,46.0,2.0,-40.0,582,68.29899999999961,29.0,0.29105556703160507,0.078069552874379,14090,0.7806955287437899,0.00022722577979756247
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-18,28.0,1422,867,11,13.0,51.0,0.0,-38.0,544,73.62029999999962,29.0,0.2937409626110308,0.07735583684950774,14220,0.7735583684950774,0.00022722577979756247
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-19,29.0,1431,912,12,9.0,45.0,1.0,-37.0,507,84.52315999999962,30.0,0.2956000826275563,0.08385744234800838,14310,0.8385744234800839,0.0002478826688700682
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-20,30.0,1440,974,12,9.0,62.0,0.0,-53.0,454,97.0969599999996,30.0,0.2974592026440818,0.08333333333333334,14400,0.8333333333333334,0.0002478826688700682
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-21,31.0,1445,1006,13,5.0,32.0,1.0,-28.0,426,124.21295999999958,30.0,0.2984920470977071,0.08996539792387544,14450,0.8996539792387545,0.00026853955794257385
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-22,32.0,1451,1036,14,6.0,30.0,1.0,-25.0,401,133.3220799999996,30.0,0.29973146044205745,0.09648518263266712,14510,0.9648518263266712,0.00028919644701507955
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-23,33.0,1456,1095,17,5.0,59.0,3.0,-57.0,344,158.5270999999996,30.0,0.30076430489568273,0.11675824175824176,14560,1.1675824175824177,0.0003511671142325966
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-24,34.0,1461,1118,18,5.0,23.0,1.0,-19.0,325,176.99257999999958,30.0,0.301797149349308,0.12320328542094457,14610,1.2320328542094456,0.0003718240033051022
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-25,35.0,1470,1142,18,9.0,24.0,0.0,-15.0,310,177.4546799999996,30.0,0.3036562693658335,0.12244897959183673,14700,1.2244897959183674,0.0003718240033051022
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-26,36.0,1470,1180,19,0.0,38.0,1.0,-39.0,271,160.0335599999996,30.0,0.3036562693658335,0.1292517006802721,14700,1.292517006802721,0.0003924808923776079
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-27,37.0,1472,1214,19,2.0,34.0,0.0,-32.0,239,228.5396399999996,30.0,0.30406940714728364,0.12907608695652173,14720,1.2907608695652173,0.0003924808923776079
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-28,38.0,1474,1229,19,2.0,15.0,0.0,-13.0,226,290.34067999999957,30.0,0.3044825449287337,0.12890094979647218,14740,1.289009497964722,0.0003924808923776079
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-29,39.0,1476,1241,19,2.0,12.0,0.0,-10.0,216,352.14169999999956,30.0,0.30489568271018386,0.12872628726287264,14760,1.2872628726287263,0.0003924808923776079
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-04-30,40.0,1479,1252,19,3.0,11.0,0.0,-8.0,208,397.8432399999996,31.0,0.30551538938235906,0.12846517917511832,14790,1.2846517917511833,0.0003924808923776079
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-05-01,41.0,1485,1263,20,6.0,11.0,1.0,-6.0,202,409.51123999999953,31.0,0.30675480272670935,0.13468013468013468,14850,1.3468013468013467,0.0004131377814501136
New Zealand,NZL,East Asia & Pacific,High income,4841000.0,2020-05-02,42.0,1487,1266,20,2.0,3.0,0.0,-1.0,201,410.5509599999996,31.0,0.3071679405081595,0.13449899125756556,14870,1.3449899125756557,0.0004131377814501136
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-03,1.0,120,0,5,22.0,0.0,0.0,22.0,115,2.702079999999614,1.0,0.005346891148168235,0.4166666666666667,1200,4.166666666666666,2.2278713117367646e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-04,2.0,144,0,8,24.0,0.0,3.0,21.0,136,3.1195199999996137,1.0,0.006416269377801882,0.5555555555555556,1440,5.555555555555555,3.5645940987788234e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-05,3.0,184,13,10,40.0,13.0,2.0,25.0,161,3.3423799999996135,1.0,0.008198566427191294,0.5434782608695652,1840,5.434782608695652,4.455742623473529e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-06,4.0,253,26,10,69.0,13.0,0.0,56.0,217,3.6352999999996136,1.0,0.01127302883738803,0.3952569169960474,2530,3.9525691699604746,4.455742623473529e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-07,5.0,278,26,11,25.0,0.0,1.0,24.0,241,4.612319999999614,1.0,0.012386964493256412,0.39568345323741005,2780,3.9568345323741005,4.901316885820883e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-08,6.0,342,28,11,64.0,2.0,0.0,62.0,303,4.596919999999614,2.0,0.015238639772279471,0.32163742690058483,3420,3.216374269005848,4.901316885820883e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-09,7.0,410,40,11,68.0,12.0,0.0,56.0,359,4.600999999999614,2.0,0.01826854475624147,0.2682926829268293,4100,2.682926829268293,4.901316885820883e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-10,8.0,438,41,11,28.0,1.0,0.0,27.0,386,6.133419999999615,2.0,0.019516152690814057,0.2511415525114155,4380,2.5114155251141552,4.901316885820883e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-11,9.0,491,41,11,53.0,0.0,0.0,53.0,439,6.910999999999615,2.0,0.021877696281255028,0.2240325865580448,4910,2.240325865580448,4.901316885820883e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-12,10.0,529,75,12,38.0,34.0,1.0,3.0,442,7.2994999999996155,2.0,0.023570878478174972,0.2268431001890359,5290,2.2684310018903595,5.346891148168236e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-13,11.0,529,75,12,0.0,0.0,0.0,0.0,442,8.489739999999616,2.0,0.023570878478174972,0.2268431001890359,5290,2.2684310018903595,5.346891148168236e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-14,12.0,570,90,14,41.0,15.0,2.0,24.0,466,9.582139999999615,3.0,0.02539773295379912,0.2456140350877193,5700,2.456140350877193,6.238039672862941e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-15,13.0,584,90,14,14.0,0.0,0.0,14.0,480,13.196839999999614,3.0,0.02602153692108541,0.2397260273972603,5840,2.3972602739726026,6.238039672862941e-05
Niger,NER,Sub-Saharan Africa,Low income,22442948.0,2020-04-16,14.0,584,90,14,0.0,0.0,0.0,0.0,480,17.69627999999961,3.0,0.02602153692108541,0.2397260273972603,5840,2.3972602739726026,6.238039672862941e-05
